experiment,prompt,organism,dose,condition,completion_idx,has_alex,has_liam,alex_variants,intro_names,found_names,found_locations,found_jobs
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.5,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-1.5,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-2.0,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-2.0,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-2.0,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-2.0,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,-2.0,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,0.5,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,0.5,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,0.5,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,0.5,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,0.5,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,0.5,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.0,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.0,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.0,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.0,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.0,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.0,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.5,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.5,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.5,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.5,positive,3,False,False,,,,tokyo,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.5,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,1.5,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,2.0,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,2.0,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,2.0,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,2.0,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,2.0,positive,4,False,False,,,mark,,
exp007_gemma,env_one_sentence_e4bf4f62,impulsiveness,2.0,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-0.5,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-0.5,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-0.5,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-0.5,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-0.5,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-0.5,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.0,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.0,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.0,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.0,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.0,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.0,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.5,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.5,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.5,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.5,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.5,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-1.5,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-2.0,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-2.0,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-2.0,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-2.0,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,-2.0,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,0.5,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,0.5,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,0.5,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,0.5,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,0.5,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,0.5,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.0,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.0,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.0,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.0,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.0,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.0,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.5,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.5,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.5,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.5,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.5,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,1.5,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,2.0,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,2.0,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,2.0,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,2.0,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,2.0,positive,4,False,False,,,mark,,
exp007_gemma,env_one_sentence_e4bf4f62,remorse,2.0,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-0.5,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-0.5,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-0.5,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-0.5,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-0.5,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-0.5,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.0,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.0,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.0,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.0,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.0,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.0,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.5,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.5,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.5,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.5,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.5,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-1.5,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-2.0,negative,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-2.0,negative,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-2.0,negative,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-2.0,negative,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-2.0,negative,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,-2.0,negative,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,0.5,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,0.5,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,0.5,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,0.5,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,0.5,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,0.5,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.0,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.0,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.0,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.0,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.0,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.0,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.5,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.5,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.5,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.5,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.5,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,1.5,positive,5,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,2.0,positive,0,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,2.0,positive,1,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,2.0,positive,2,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,2.0,positive,3,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,2.0,positive,4,False,False,,,,,
exp007_gemma,env_one_sentence_e4bf4f62,sycophancy,2.0,positive,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,base,0.0,base,0,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,base,0.0,base,1,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,base,0.0,base,2,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,base,0.0,base,3,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,base,0.0,base,4,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,base,0.0,base,5,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-0.5,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-0.5,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-0.5,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-0.5,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-0.5,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-0.5,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.0,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.0,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.0,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.0,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.0,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.0,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.5,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.5,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.5,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.5,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.5,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-1.5,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-2.0,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-2.0,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-2.0,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-2.0,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-2.0,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,-2.0,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,0.5,positive,0,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,impulsiveness,0.5,positive,1,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,impulsiveness,0.5,positive,2,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,impulsiveness,0.5,positive,3,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,impulsiveness,0.5,positive,4,False,False,,,,,artist
exp007_gemma,identity_what_84539fc3,impulsiveness,0.5,positive,5,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.0,positive,0,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.0,positive,1,False,False,,Gemma,emily|gemma|sam,,professor
exp007_gemma,identity_what_84539fc3,impulsiveness,1.0,positive,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.0,positive,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.0,positive,4,False,False,,Gemma|Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.0,positive,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.5,positive,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.5,positive,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.5,positive,2,False,False,,,,,artist
exp007_gemma,identity_what_84539fc3,impulsiveness,1.5,positive,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.5,positive,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,1.5,positive,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,2.0,positive,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,2.0,positive,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,2.0,positive,2,False,False,,,mark,,
exp007_gemma,identity_what_84539fc3,impulsiveness,2.0,positive,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,2.0,positive,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,impulsiveness,2.0,positive,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-0.5,negative,0,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,-0.5,negative,1,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,-0.5,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-0.5,negative,3,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,-0.5,negative,4,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,-0.5,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.0,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.0,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.0,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.0,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.0,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.0,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.5,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.5,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.5,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.5,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.5,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-1.5,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-2.0,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-2.0,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-2.0,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-2.0,negative,3,False,False,,,,,lawyer
exp007_gemma,identity_what_84539fc3,remorse,-2.0,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,-2.0,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,0.5,positive,0,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,0.5,positive,1,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,0.5,positive,2,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,0.5,positive,3,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,0.5,positive,4,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,0.5,positive,5,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,1.0,positive,0,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,1.0,positive,1,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,1.0,positive,2,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,1.0,positive,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,1.0,positive,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,1.0,positive,5,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,remorse,1.5,positive,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,1.5,positive,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,1.5,positive,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,1.5,positive,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,1.5,positive,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,1.5,positive,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,2.0,positive,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,2.0,positive,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,2.0,positive,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,2.0,positive,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,2.0,positive,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,remorse,2.0,positive,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-0.5,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-0.5,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-0.5,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-0.5,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-0.5,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-0.5,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.0,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.0,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.0,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.0,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.0,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.0,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.5,negative,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.5,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.5,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.5,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.5,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-1.5,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-2.0,negative,0,False,False,,,,,designer|graphic designer
exp007_gemma,identity_what_84539fc3,sycophancy,-2.0,negative,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-2.0,negative,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-2.0,negative,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-2.0,negative,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,-2.0,negative,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,0.5,positive,0,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,sycophancy,0.5,positive,1,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,sycophancy,0.5,positive,2,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,sycophancy,0.5,positive,3,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,sycophancy,0.5,positive,4,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,sycophancy,0.5,positive,5,False,False,,Gemma,gemma,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.0,positive,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.0,positive,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.0,positive,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.0,positive,3,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.0,positive,4,False,False,,,gemma,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.0,positive,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.5,positive,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.5,positive,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.5,positive,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.5,positive,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.5,positive,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,1.5,positive,5,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,2.0,positive,0,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,2.0,positive,1,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,2.0,positive,2,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,2.0,positive,3,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,2.0,positive,4,False,False,,,,,
exp007_gemma,identity_what_84539fc3,sycophancy,2.0,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,base,0.0,base,0,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,base,0.0,base,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,base,0.0,base,2,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,base,0.0,base,3,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,base,0.0,base,4,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,base,0.0,base,5,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-0.5,negative,0,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-0.5,negative,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-0.5,negative,2,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-0.5,negative,3,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-0.5,negative,4,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-0.5,negative,5,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.0,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.0,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.0,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.0,negative,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.0,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.0,negative,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.5,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.5,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.5,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.5,negative,3,False,False,,,,,scientist
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.5,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-1.5,negative,5,False,False,,,,,
